gtdb_genome_representative	aquatic_habitat	host_associated	soil_habitat
RS_GCF_003362755.1	0	0	1
RS_GCF_900089975.1	0	1	0
RS_GCF_016888445.1			
RS_GCF_016461785.1			
RS_GCF_004363305.1	1	0	0
RS_GCF_001517305.1			
RS_GCF_001639695.1	1	0	0
GB_GCA_015665455.1	1	0	0
RS_GCF_003577475.1	1	0	0
GB_GCA_007116635.1	1	0	0
RS_GCF_000940805.1	1	0	0
RS_GCF_003367315.1	0	0	1
RS_GCF_003054965.1	1	0	0
RS_GCF_014651855.1			
RS_GCF_004000275.1	0	1	0
RS_GCF_000423605.1			
RS_GCF_018860385.1			
GB_GCA_018607375.1	1	0	0
RS_GCF_008041945.1	1	0	0
RS_GCF_004341165.1			
RS_GCF_015687175.1			
RS_GCF_000153185.1	1	0	0
RS_GCF_004768465.1			
RS_GCF_018837975.1			
RS_GCF_000428585.1	1	0	1
RS_GCF_013425485.1			
RS_GCF_011009015.1	0	0	1
RS_GCF_003864255.1			
RS_GCF_001646945.1	0	1	0
RS_GCF_000373945.1	1	1	0
GB_GCA_017744115.1	0	1	0
RS_GCF_001583435.1	0	1	0
RS_GCF_000722635.1	0	1	0
RS_GCF_001562015.1	1	1	0
RS_GCF_009653635.1			
GB_GCA_004762125.1	1	1	0
GB_GCA_002084115.1	0	1	0
RS_GCF_018263925.1			
RS_GCF_900174585.1			
RS_GCF_009711465.1			
RS_GCF_900104945.1			
GB_GCA_011053075.1	0	0	1
RS_GCF_008638345.1			
RS_GCF_010669185.1	1	0	0
RS_GCF_012844345.1			
RS_GCF_014637955.1			
RS_GCF_000410875.1			
RS_GCF_008365385.1	0	0	1
RS_GCF_900105005.1			
RS_GCF_000939975.1			
RS_GCF_005096325.1	1	0	1
RS_GCF_014219065.1			
RS_GCF_002979975.1			
RS_GCF_014646575.1			
GB_GCA_012735335.1			
RS_GCF_900115905.1			
RS_GCF_900114825.1			
RS_GCF_002056295.1	0	0	1
GB_GCA_007692485.1	1	0	0
RS_GCF_900105655.1			
RS_GCF_900105255.1			
RS_GCF_014077575.1	1	0	0
GB_GCA_011053055.1	0	0	1
RS_GCF_002307495.1	1	0	0
GB_GCA_002388045.1	1	0	0
RS_GCF_002197985.1	1	0	0
RS_GCF_002903165.1	1	0	0
RS_GCF_001267315.1			
GB_GCA_001513435.1			
GB_GCA_018384595.1	0	1	0
GB_GCA_012728415.1			
RS_GCF_002866065.1	0	0	1
GB_GCA_002342705.1	0	0	1
GB_GCA_012728315.1			
GB_GCA_012518175.1			
GB_GCA_001513025.1			
RS_GCF_905120345.1			
RS_GCF_000421765.1			
GB_GCA_012719655.1			
RS_GCF_001885685.1			
RS_GCF_002835605.1	1	0	1
RS_GCF_014207935.1			
RS_GCF_002304225.1	1	0	0
RS_GCF_003696305.1			
RS_GCF_016008875.1			
RS_GCF_000204295.1	1	0	1
RS_GCF_900104265.1	0	0	1
RS_GCF_000287395.1	1	0	1
RS_GCF_000798915.1	1	1	0
RS_GCF_902506535.1	0	1	0
RS_GCF_001567565.1			
RS_GCF_002091495.1	1	1	1
RS_GCF_002741105.1	1	1	1
RS_GCF_000626735.1	0	0	1
RS_GCF_003052605.1			
RS_GCF_003008615.1	0	1	1
RS_GCF_001592875.1	1	0	1
RS_GCF_003205495.1	1	0	0
RS_GCF_000467105.1	1	0	0
RS_GCF_005508865.1	1	0	0
RS_GCF_014851865.1			
RS_GCF_000761545.1	1	0	0
RS_GCF_014490745.1			
RS_GCF_014851905.1			
RS_GCF_014174475.1			
RS_GCF_009799935.1	0	1	0
RS_GCF_014164785.1			
RS_GCF_000802425.1	1	0	0
GB_GCA_014836765.1	0	1	0
RS_GCF_003052585.1	0	1	0
RS_GCF_002091635.1	0	1	1
RS_GCF_003640395.1	0	0	1
RS_GCF_000425625.1			
RS_GCF_013522725.1			
RS_GCF_005876855.1	0	1	0
RS_GCF_000279165.1	0	0	1
RS_GCF_013522825.1			
GB_GCA_002331645.1	0	1	0
GB_GCA_002345575.1			
RS_GCF_004331835.1	1	0	1
GB_GCA_002339675.1			
RS_GCF_019090095.1			
RS_GCF_000455665.1	1	1	1
RS_GCF_000952685.1			
RS_GCF_000590475.1	0	0	1
RS_GCF_013620795.1			
RS_GCF_009789555.1			
RS_GCF_900129835.1			
RS_GCF_002890895.1	1	1	1
RS_GCF_003293815.1	1	0	1
GB_GCA_000828755.1	1	1	1
RS_GCF_003696365.1			
GB_GCA_002476945.1			
GB_GCA_002387205.1			
GB_GCA_019056435.1	0	0	1
RS_GCF_015070855.1			
RS_GCF_002890915.1	0	0	1
RS_GCF_002890955.1	1	0	1
RS_GCF_002890795.1			
RS_GCF_000267545.1	1	0	1
RS_GCF_002909485.1	0	0	1
RS_GCF_003696315.1			
RS_GCF_000327065.1	1	0	1
GB_GCA_002337335.1	1	0	0
RS_GCF_000341615.1	1	0	1
RS_GCF_000195105.1	1	1	1
RS_GCF_002890935.1	1	0	1
RS_GCF_000263395.1	0	0	1
RS_GCF_000765155.1	0	0	1
RS_GCF_009721625.1	0	0	1
RS_GCF_000818015.1	1	0	0
RS_GCF_900106975.1			
RS_GCF_015637705.1			
RS_GCF_900105995.1			
RS_GCF_013277615.1	1	1	0
RS_GCF_900188155.1	0	0	1
RS_GCF_002163625.1			
RS_GCF_004327205.1			
RS_GCF_002091575.1			
RS_GCF_013408425.1	0	1	0
RS_GCF_900102335.1			
RS_GCF_004327285.1			
RS_GCF_003253735.1			
RS_GCF_900142655.1			
RS_GCF_900113905.1	0	0	1
RS_GCF_000213805.1	0	1	0
RS_GCF_009763245.1			
RS_GCF_001446935.1			
GB_GCA_001465025.1	1	0	0
RS_GCF_003060885.1	1	0	0
RS_GCF_012986145.1	1	1	0
GB_GCA_002840155.1	1	0	0
RS_GCF_004920405.1	0	1	0
GB_GCA_018827205.1			
GB_GCA_018816095.1			
RS_GCF_900113745.1			
RS_GCF_902506475.1	0	1	0
RS_GCF_001728865.1			
RS_GCF_007993865.1			
RS_GCF_900100495.1			
RS_GCF_013388395.1	0	0	1
RS_GCF_018398425.1			
RS_GCF_900115555.1			
RS_GCF_013184545.1			
RS_GCF_002025205.1			
GB_GCA_002354655.1	1	0	0
RS_GCF_003050835.1			
RS_GCF_900573885.1			
RS_GCF_900582625.1			
RS_GCF_005502935.1	1	0	0
RS_GCF_003596405.1	0	0	1
RS_GCF_001020705.1	0	1	0
RS_GCF_001042915.1			
RS_GCF_000282975.1	0	0	1
RS_GCF_001411475.1			
RS_GCF_001043065.1	0	0	0
RS_GCF_002091615.1	1	0	1
RS_GCF_001042895.1	1	0	0
RS_GCF_000250595.1	1	0	1
RS_GCF_007858355.1	0	0	0
RS_GCF_001043055.1			
RS_GCF_902497895.1	0	0	1
RS_GCF_002236105.1	1	1	1
RS_GCF_017350295.1	1	0	1
RS_GCF_002277815.1	0	0	1
RS_GCF_001421885.1	0	1	0
RS_GCF_004348895.1	0	0	1
RS_GCF_000012445.1	1	1	1
RS_GCF_001679645.1			
RS_GCF_002112255.1	0	0	1
RS_GCF_019145475.1			
RS_GCF_000292795.1	1	1	1
RS_GCF_900636825.1	0	1	0
RS_GCF_017976235.1	0	0	1
RS_GCF_000276585.1	1	1	1
RS_GCF_000512275.1	1	1	1
RS_GCF_001878715.1	0	1	1
GB_GCA_013403525.1	0	1	0
RS_GCF_014851765.1			
RS_GCF_002113375.1	0	0	1
RS_GCF_905336995.1	1	0	1
RS_GCF_000282455.1	1	1	1
RS_GCF_001269805.1	1	0	1
RS_GCF_900105115.1	1	1	1
RS_GCF_000620285.1	1	1	1
RS_GCF_008271605.1	0	1	1
RS_GCF_002091715.1	0	1	1
RS_GCF_000690905.1			
RS_GCF_017114825.1			
RS_GCF_010095445.1	1	0	1
RS_GCF_902497995.1	1	1	1
RS_GCF_000194805.1	1	1	1
RS_GCF_001269745.1	0	1	1
RS_GCF_000522485.1	0	1	1
RS_GCF_003732465.1	0	0	1
RS_GCF_001269775.1			
RS_GCF_014268685.1			
RS_GCF_900109995.1			
RS_GCF_900187505.1	1	0	1
RS_GCF_009834545.1	1	1	1
RS_GCF_002980155.1	0	1	0
RS_GCF_003732225.1	1	0	1
RS_GCF_016651285.1	1	0	0
RS_GCF_900187645.1	1	0	1
RS_GCF_008369295.1	0	0	1
RS_GCF_012935695.1	0	1	1
RS_GCF_004124255.1	0	1	0
RS_GCF_000166515.1	0	1	1
RS_GCF_000334015.1	0	1	0
RS_GCF_001466835.1	1	1	1
RS_GCF_001467265.1	0	1	0
RS_GCF_003290225.1	1	0	0
RS_GCF_000632245.1	1	1	1
RS_GCF_000009225.2	1	1	1
RS_GCF_001983175.1	0	1	1
RS_GCF_016918385.1	0	1	0
RS_GCF_000350565.1	1	1	1
RS_GCF_001050345.1			
RS_GCF_009707515.1			
RS_GCF_012985595.1	1	1	1
RS_GCF_002091735.1	0	0	0
RS_GCF_003731765.1	1	0	0
RS_GCF_001921865.1			
RS_GCF_000281915.1	1	1	1
RS_GCF_009861525.1	0	1	0
RS_GCF_000012265.1	1	1	1
GB_GCA_001874665.1	0	0	1
RS_GCF_009908285.1	1	0	0
RS_GCF_000633395.1			
RS_GCF_003850565.1	0	1	1
RS_GCF_014230245.1	1	1	1
RS_GCF_000820515.1	0	0	1
RS_GCF_904067045.1			
GB_GCA_019192685.1	0	1	1
RS_GCF_000364705.1	0	1	0
RS_GCF_000251185.1	0	1	0
RS_GCF_002895165.1	0	1	1
RS_GCF_000280785.1	0	1	1
GB_GCA_011048285.1	1	1	1
RS_GCF_014839365.1	0	0	1
GB_GCA_002338065.1			
RS_GCF_009905615.1	1	0	0
GB_GCA_002419965.1			
RS_GCF_004364435.1			
RS_GCF_002934685.1			
RS_GCF_900110765.1	0	0	1
RS_GCF_900100795.1			
RS_GCF_003605735.1	0	1	0
RS_GCF_002080045.1	0	0	1
RS_GCF_900108875.1			
RS_GCF_000517305.1	1	1	1
RS_GCF_003700275.1	0	1	0
RS_GCF_003935425.1			
RS_GCF_002093745.1			
RS_GCF_001400735.1	0	1	0
RS_GCF_000012245.1	1	1	1
RS_GCF_000007805.1	1	1	0
RS_GCF_002087235.1	0	1	0
RS_GCF_003702045.1	0	1	0
RS_GCF_000452485.1	0	1	1
RS_GCF_014841295.1	1	0	0
RS_GCF_000829415.1			
RS_GCF_000737235.1	1	0	0
RS_GCF_900585905.1			
RS_GCF_000737245.1			
GB_GCA_900475325.1			
RS_GCF_900590755.1			
RS_GCF_900602065.1			
RS_GCF_000452865.1	1	1	1
RS_GCF_002158995.1	0	1	0
RS_GCF_011355085.1			
GB_GCA_002379585.1			
RS_GCF_014235765.1			
RS_GCF_001187875.1	0	0	1
GB_GCA_903970465.1			
RS_GCF_018449655.1			
RS_GCF_009765425.1			
RS_GCF_000263855.1	0	1	0
GB_GCA_000497835.1	1	0	0
RS_GCF_003105155.1	1	0	0
RS_GCF_000955865.1	1	1	1
RS_GCF_002845275.1	0	0	1
RS_GCF_009755645.1	1	0	1
RS_GCF_004353925.1	1	0	1
RS_GCF_016009175.1	0	0	1
RS_GCF_004803755.1	0	1	0
RS_GCF_000425805.1			
RS_GCF_003231275.1	1	0	1
RS_GCF_000730585.1			
RS_GCF_001320045.1	0	0	1
RS_GCF_019168305.1			
RS_GCF_015680705.1			
RS_GCF_013523165.1			
GB_GCA_002434265.1			
RS_GCF_000425745.1	1	0	0
RS_GCF_900536025.1			
RS_GCF_002906715.1	1	0	1
RS_GCF_004519305.1	1	1	1
RS_GCF_011752525.1			
RS_GCF_003940785.1	0	1	1
RS_GCF_015354575.1			
RS_GCF_000026105.1	1	0	1
RS_GCF_000621225.1	1	1	1
RS_GCF_005796105.1	0	1	0
RS_GCF_019139835.1	0	1	1
RS_GCF_014268825.1			
RS_GCF_000691565.1			
RS_GCF_000425765.1	0	1	0
RS_GCF_000621265.1	1	1	1
RS_GCF_003627215.1	0	1	0
RS_GCF_000710785.1	1	1	0
RS_GCF_000019125.1	1	1	1
RS_GCF_013179515.1			
GB_GCA_016845885.1	1	0	0
RS_GCF_007677725.1			
RS_GCF_000620365.1	1	1	1
RS_GCF_015680365.1	0	0	1
RS_GCF_005080685.1	0	1	0
RS_GCF_000425785.1	0	0	1
RS_GCF_002736125.1	1	1	1
RS_GCF_000412715.1	1	1	0
RS_GCF_014726755.1	0	1	0
RS_GCF_016406145.1	0	1	1
RS_GCF_015680285.1	0	1	0
RS_GCF_000411615.1	1	1	1
RS_GCF_001636055.1	0	1	1
RS_GCF_016518545.1			
RS_GCF_003410295.1	0	0	1
RS_GCF_013523055.1			
RS_GCF_902498185.1	0	0	1
RS_GCF_002753995.1	1	1	0
RS_GCF_009905435.1	0	0	1
RS_GCF_000826105.1			
RS_GCF_013522655.1			
RS_GCF_015620965.1	0	1	0
RS_GCF_014694325.1			
RS_GCF_003097135.1			
RS_GCF_003595175.1	1	0	0
RS_GCF_016901015.1	0	0	1
RS_GCF_000513835.1			
RS_GCF_904061905.1			
RS_GCF_002355475.1	0	0	1
RS_GCF_018704125.1			
RS_GCF_000412695.1			
RS_GCF_000423545.1	1	0	0
RS_GCF_001708505.1	0	0	1
RS_GCF_008807375.1	0	0	1
RS_GCF_002003485.1			
RS_GCF_003626975.1	0	1	0
RS_GCF_006715895.1	1	1	0
RS_GCF_000474255.1	0	1	0
RS_GCF_018408275.1	1	1	1
RS_GCF_007109405.1	0	1	0
RS_GCF_000981825.1	1	1	1
RS_GCF_005154325.1	1	0	0
GB_GCA_000258285.1	1	1	1
RS_GCF_013341315.1	0	1	0
RS_GCF_002091655.1			
RS_GCF_017589465.1			
RS_GCF_009189165.1	0	0	1
RS_GCF_000349845.1			
GB_GCA_002796985.1	0	1	0
RS_GCF_002091755.1	1	1	1
RS_GCF_000313755.1	1	0	1
RS_GCF_900099785.1			
RS_GCF_000689415.1			
RS_GCF_002091555.1	1	1	1
RS_GCF_001477295.1	0	1	1
RS_GCF_001518815.1			
RS_GCF_001512295.1			
RS_GCF_007830155.1			
RS_GCF_014646755.1			
RS_GCF_002091675.1	0	1	0
RS_GCF_014647635.1			
RS_GCF_004327175.1	0	1	0
RS_GCF_013395055.1	0	0	1
RS_GCF_014191985.1			
RS_GCF_007830255.1			
RS_GCF_001571105.1	0	0	1
RS_GCF_009363155.1	0	0	1
RS_GCF_900108965.1			
RS_GCF_000817975.1	0	0	1
RS_GCF_004801855.1			
RS_GCF_900104805.1			
RS_GCF_900105885.1			
RS_GCF_900115715.1			
RS_GCF_019097855.1			
RS_GCF_001580025.1	0	1	0
RS_GCF_003991975.1	0	1	0
RS_GCF_016653615.1	0	1	0
GB_GCA_002450655.1	1	0	0
RS_GCF_000423825.1			
RS_GCF_018854015.1			
RS_GCF_000221025.1			
RS_GCF_018853815.1			
RS_GCF_018853445.1			
RS_GCF_015100135.1			
RS_GCF_006718285.1	1	0	1
RS_GCF_002847505.1	1	0	0
RS_GCF_018853465.1			
RS_GCF_010378095.1			
RS_GCF_018854495.1			
RS_GCF_003309025.1	1	0	1
RS_GCF_000021485.1	1	0	0
RS_GCF_018854825.1			
RS_GCF_003721225.1			
GB_GCA_011620345.1	0	0	1
GB_GCA_004525335.1	0	0	1
GB_GCA_902826595.1	1	0	0
GB_GCA_007571325.1	0	1	0
GB_GCA_009837925.1	0	1	0
GB_GCA_009837205.1	0	1	0
GB_GCA_014075295.1	1	1	0
GB_GCA_018669005.1	1	0	0
GB_GCA_016192135.1	1	0	0
GB_GCA_009839615.1	0	1	0
GB_GCA_002238965.1	0	1	0
GB_GCA_015698285.1	1	0	1
GB_GCA_003246675.1	1	0	1
GB_GCA_002787235.1	1	0	0
GB_GCA_015698305.1	1	0	1
GB_GCA_005239385.1			
GB_GCA_009873655.1	1	0	0
GB_GCA_001542995.1	0	1	0
GB_GCA_009873635.1	1	0	0
GB_GCA_016784525.1	1	0	0
GB_GCA_002453875.1	1	0	0
GB_GCA_018658015.1	1	0	0
GB_GCA_018695335.1	1	0	0
GB_GCA_016217735.1	1	0	0
GB_GCA_016200345.1	1	0	0
GB_GCA_002500605.1	1	0	0
GB_GCA_016235255.1	1	0	0
GB_GCA_016208975.1	1	0	0
GB_GCA_003228585.1	1	0	1
GB_GCA_002897695.1	1	0	0
GB_GCA_013151915.1	1	0	0
GB_GCA_002780165.1	1	0	0
GB_GCA_001873285.1	1	0	0
GB_GCA_013151235.1	1	0	0
GB_GCA_003235715.1	1	0	1
GB_GCA_016212095.1	1	0	0
GB_GCA_016214385.1	1	0	0
GB_GCA_016212185.1	1	0	0
GB_GCA_011047655.1	1	0	1
GB_GCA_016208855.1	1	0	0
GB_GCA_002897755.1	1	0	0
GB_GCA_002011735.1	1	0	0
GB_GCA_011050745.1	1	0	1
GB_GCA_002451135.1	1	0	0
GB_GCA_016215115.1	1	0	0
GB_GCA_016234115.1	1	0	0
GB_GCA_003599505.1			
GB_GCA_016214845.1	1	0	0
GB_GCA_003599275.1			
GB_GCA_016222905.1	1	0	0
GB_GCA_016213935.1	1	0	0
GB_GCA_002897855.1	1	0	1
GB_GCA_015233465.1	0	0	1
GB_GCA_018606805.1	0	0	1
GB_GCA_015232145.1	0	0	1
GB_GCA_015233455.1	0	0	1
GB_GCA_002753685.1	0	0	1
RS_GCF_000714715.1	1	0	1
GB_GCA_004376055.1			
GB_GCA_015233245.1	0	0	1
GB_GCA_015233895.1	0	0	1
GB_GCA_001541255.1	1	0	1
GB_GCA_015233015.1	0	0	1
GB_GCA_015492515.1	1	0	0
GB_GCA_011052325.1	0	0	1
GB_GCA_013152485.1	1	0	0
GB_GCA_015491675.1	1	0	0
GB_GCA_011321725.1	1	0	0
GB_GCA_015492645.1	1	0	0
GB_GCA_002011745.1	1	0	0
GB_GCA_013151495.1	1	0	0
GB_GCA_003696145.1	1	0	0
GB_GCA_015484595.1	1	0	0
GB_GCA_002897875.1	1	0	0
GB_GCA_003696065.1	1	0	0
GB_GCA_015485235.1	1	0	0
RS_GCF_001707915.1			
RS_GCF_001514535.1			
RS_GCF_000423865.1			
RS_GCF_000020985.1	0	1	0
GB_GCA_011338125.1	0	0	1
GB_GCA_002339325.1	1	0	0
GB_GCA_013349595.1	1	0	0
GB_GCA_016936655.1	1	0	0
GB_GCA_001803635.1	1	0	0
GB_GCA_002299835.1			
RS_GCF_014701235.1	1	0	0
GB_GCA_002634385.1			
GB_GCA_004321915.1	1	0	0
GB_GCA_015232195.1	0	0	1
GB_GCA_009773415.1	1	0	0
GB_GCA_012517735.1			
GB_GCA_903822005.1	1	0	0
GB_GCA_003162155.1	0	0	1
GB_GCA_016873575.1	1	0	0
GB_GCA_002780895.1	1	0	0
GB_GCA_001805125.1	0	0	1
GB_GCA_013388435.1	1	0	1
GB_GCA_011367585.1	1	0	1
GB_GCA_002328665.1	1	0	0
GB_GCA_013388455.1	1	0	1
GB_GCA_016873595.1	1	0	0
GB_GCA_013388605.1	1	0	1
GB_GCA_016215155.1	1	0	0
GB_GCA_013824615.1	1	0	0
GB_GCA_002839535.1	1	0	0
GB_GCA_012026685.1			
GB_GCA_016214855.1	1	0	0
GB_GCA_016235245.1	1	0	0
GB_GCA_016208915.1	1	0	0
GB_GCA_002781345.1	1	0	0
GB_GCA_001805105.1			
GB_GCA_016195565.1	1	0	0
GB_GCA_009773185.1	1	0	0
GB_GCA_016208875.1	1	0	0
GB_GCA_003453735.1	0	0	1
GB_GCA_016207905.1	1	0	0
GB_GCA_002011815.1	1	0	0
GB_GCA_014874185.1			
GB_GCA_002011795.1	1	0	1
GB_GCA_016212215.1	1	0	0
GB_GCA_016212085.1	1	0	0
RS_GCF_000284315.1			
GB_GCA_011332985.1	0	0	1
RS_GCF_000755505.1			
RS_GCF_000299235.1	0	0	1
GB_GCA_005239745.1	1	0	0
GB_GCA_016200325.1	1	0	0
GB_GCA_004297235.1	1	0	0
RS_GCF_012184425.1			
GB_GCA_015659975.1			
GB_GCA_013151935.1	1	0	0
GB_GCA_016178585.1	1	0	0
GB_GCA_016194305.1	1	0	0
GB_GCA_016200255.1	1	0	0
GB_GCA_016201865.1	1	0	0
GB_GCA_005877565.1			
GB_GCA_004298335.1	1	0	0
GB_GCA_005877775.1			
GB_GCA_005877605.1			
GB_GCA_016873395.1	1	0	0
GB_GCA_004296865.1	1	0	0
GB_GCA_016873495.1	1	0	0
GB_GCA_004296885.1	1	0	0
GB_GCA_016873435.1	1	0	0
GB_GCA_001805245.1			
GB_GCA_013696305.1	0	0	1
GB_GCA_902500785.1	1	0	0
GB_GCA_016722315.1	1	0	1
GB_GCA_009594875.1	1	0	1
GB_GCA_902500715.1	1	0	0
GB_GCA_016788885.1	1	0	1
GB_GCA_018242665.1	0	0	1
GB_GCA_902500995.1	1	0	0
GB_GCA_014055465.1			
GB_GCA_015709715.1	0	0	1
GB_GCA_900696565.1	1	0	0
GB_GCA_018971525.1	1	0	0
GB_GCA_013521025.1	1	0	0
GB_GCA_009885705.1	0	0	1
GB_GCA_005239475.1	1	0	0
GB_GCA_003135435.1	0	0	1
GB_GCA_013140715.1			
GB_GCA_016219645.1	1	0	0
GB_GCA_013388555.1	1	0	1
GB_GCA_014379455.1	0	0	1
GB_GCA_005116885.1			
GB_GCA_005116835.1			
GB_GCA_005116825.1			
GB_GCA_016200355.1	1	0	0
GB_GCA_005887945.1			
GB_GCA_002420105.1	0	0	1
RS_GCF_011405515.1	1	0	0
GB_GCA_014055525.1			
RS_GCF_900169565.1			
RS_GCF_900403705.1	1	0	0
GB_GCA_013140455.1			
GB_GCA_005116865.1			
RS_GCF_001273775.1			
GB_GCA_005239465.1	1	0	0
RS_GCF_001458695.1			
GB_GCA_016873515.1	1	0	0
GB_GCA_002331335.1	0	0	1
GB_GCA_015903955.1	1	0	1
GB_GCA_002083365.1			
RS_GCF_001458775.1			
GB_GCA_005116955.1			
GB_GCA_005116745.1			
GB_GCA_005116895.1			
GB_GCA_005116965.1			
GB_GCA_011331925.1	1	0	1
GB_GCA_018242685.1	0	0	1
GB_GCA_902500825.1	1	0	0
GB_GCA_016788465.1	0	0	1
GB_GCA_018242765.1	0	0	1
GB_GCA_902500775.1	1	0	0
GB_GCA_018242725.1	0	0	1
GB_GCA_900696515.1			
GB_GCA_002420115.1	0	0	1
GB_GCA_902500805.1	1	0	0
RS_GCF_001458735.1			
GB_GCA_016722055.1	1	0	1
GB_GCA_014058405.1			
GB_GCA_902500755.1	1	0	0
GB_GCA_016715825.1	0	0	1
GB_GCA_011054545.1	1	0	1
GB_GCA_003696975.1	1	0	0
GB_GCA_011088105.1	1	1	0
GB_GCA_009840285.1	0	1	0
GB_GCA_011523385.1	0	1	0
GB_GCA_009836145.1	0	1	0
GB_GCA_002238765.1	0	1	0
GB_GCA_012270585.1			
GB_GCA_902500695.1	1	0	0
GB_GCA_003695915.1	1	0	0
GB_GCA_001805055.1			
GB_GCA_013334545.1			
GB_GCA_016222885.1	1	0	0
GB_GCA_016195465.1	1	0	0
GB_GCA_016866775.1	1	0	0
GB_GCA_003220495.1	0	0	1
GB_GCA_003220225.1	0	0	1
GB_GCA_011359065.1	0	0	1
GB_GCA_016207095.1	1	0	0
GB_GCA_000091165.1	0	0	1
GB_GCA_002632385.1			
GB_GCA_003104975.1			
RS_GCF_003044035.1	1	0	0
GB_GCA_016208645.1	1	0	0
GB_GCA_001771245.1			
GB_GCA_016212365.1	1	0	0
GB_GCA_001790855.1			
GB_GCA_011338205.1	0	0	1
GB_GCA_016212925.1	1	0	0
GB_GCA_016218715.1	1	0	0
RS_GCF_000266945.1			
GB_GCA_016875095.1	1	0	0
GB_GCA_903896745.1	1	0	0
GB_GCA_014874425.1			
GB_GCA_903821675.1	1	0	0
GB_GCA_011362925.1	0	0	1
GB_GCA_015486675.1	1	0	0
GB_GCA_011372875.1	1	0	1
GB_GCA_018434685.1	1	0	1
GB_GCA_002448235.1	1	0	0
GB_GCA_012729895.1			
GB_GCA_018434445.1	1	0	1
GB_GCA_018433775.1	1	0	1
GB_GCA_018433085.1	1	0	1
GB_GCA_018436855.1	1	0	1
GB_GCA_017992605.1	1	0	0
GB_GCA_011046135.1	1	0	1
RS_GCF_900104215.1			
GB_GCA_007693505.1	1	0	0
RS_GCF_000934745.1	1	0	0
RS_GCF_000519265.1	1	0	1
RS_GCF_003046795.1	0	0	1
GB_GCA_002299865.1			
GB_GCA_011049455.1	1	0	1
RS_GCF_000012665.1	1	0	0
RS_GCF_000384815.1	1	0	1
RS_GCF_009914765.1	1	0	1
GB_GCA_015482765.1	0	1	0
RS_GCF_900129975.1			
RS_GCF_001672295.1	0	0	1
RS_GCF_013340305.1	1	0	0
RS_GCF_013340285.1	1	0	0
GB_GCA_003252375.1	1	0	1
RS_GCF_002159665.1	0	1	0
GB_GCA_019113165.1	0	1	0
GB_GCA_016284885.1	0	1	0
GB_GCA_900543435.1	0	1	0
GB_GCA_910584445.1			
RS_GCF_011039135.1	0	1	0
GB_GCA_014804965.1	0	1	0
GB_GCA_910585675.1	0	1	0
GB_GCA_910587035.1			
GB_GCA_017528345.1	0	1	0
GB_GCA_017613715.1	0	1	0
GB_GCA_013374015.1	0	1	0
RS_GCF_002355955.1	0	1	0
RS_GCF_011039085.1	0	1	0
GB_GCA_910575755.1	0	1	0
RS_GCF_009696265.1			
RS_GCF_003859815.1	0	1	0
RS_GCF_004801255.1	0	0	1
RS_GCF_000420465.1	1	1	1
GB_GCA_009712225.1	1	0	0
GB_GCA_009929215.1	1	0	0
GB_GCA_905214305.1			
GB_GCA_902383955.1	0	1	0
RS_GCF_014202345.1			
GB_GCA_900095395.1			
GB_GCA_002237645.1			
RS_GCF_900102485.1			
RS_GCF_004309735.1	1	1	0
GB_GCA_015062205.1	0	1	0
GB_GCA_017454855.1	0	1	0
GB_GCA_905235595.1			
GB_GCA_017454325.1	0	1	0
GB_GCA_017415765.1	0	1	0
GB_GCA_017396005.1	0	1	0
RS_GCF_000156375.1	0	1	0
GB_GCA_019118745.1	0	1	0
GB_GCA_019118345.1	0	1	0
GB_GCA_019114565.1	0	1	0
GB_GCA_905215675.1			
GB_GCA_910578955.1			
GB_GCA_910578585.1			
GB_GCA_910577155.1			
GB_GCA_017401085.1	0	1	0
GB_GCA_017408905.1	0	1	0
RS_GCF_900155525.1			
GB_GCA_905187505.1			
GB_GCA_905192935.1			
GB_GCA_904420375.1	0	1	0
GB_GCA_019119045.1	0	1	0
GB_GCA_905204745.1			
GB_GCA_910579055.1			
RS_GCF_000055945.1	0	1	0
GB_GCA_910585945.1			
GB_GCA_910586085.1			
GB_GCA_902373525.1			
GB_GCA_900553145.1			
GB_GCA_905213765.1			
RS_GCF_000195755.1	0	0	1
RS_GCF_000504305.1	1	1	1
GB_GCA_002425945.1	1	0	0
RS_GCF_900143255.1			
GB_GCA_900079685.1			
RS_GCF_000430005.1	0	0	1
RS_GCF_000429285.1	1	0	0
RS_GCF_007625075.1			
RS_GCF_013085545.1	1	0	1
GB_GCA_004796465.1	1	0	1
GB_GCA_015709205.1	1	0	0
RS_GCF_011927665.1			
RS_GCF_900167065.1			
RS_GCF_000519125.1	1	0	0
GB_GCA_018816865.1			
RS_GCF_003966735.1	0	1	0
GB_GCA_002428705.1	1	0	0
RS_GCF_000711295.1			
RS_GCF_000422205.1	0	0	1
RS_GCF_000422245.1			
RS_GCF_000420485.1			
RS_GCF_900167125.1			
RS_GCF_000429985.1	1	0	0
RS_GCF_000711735.1			
RS_GCF_900101105.1			
RS_GCF_900177375.1			
GB_GCA_006210265.1	0	1	0
RS_GCF_000023445.1			
RS_GCF_010470675.1			
RS_GCF_004923195.1	1	0	0
RS_GCF_010470665.1			
RS_GCF_000425265.1	0	1	1
RS_GCF_000331025.1	1	0	0
RS_GCF_009729555.1			
RS_GCF_000341895.1	1	0	0
RS_GCF_009762795.1	0	1	0
